"","ID","fileID","condition","speakerID","Target","Response","autoscore","Response.R","autoscore.R"
"325","L1","SK_word_ConvNoMask_dot","ConvNoMask","SK","dot","dog",0,"",NA
"326","L1","SK_word_ConvNoMask_eat","ConvNoMask","SK","eat","eat",1,"",NA
"327","L1","SK_word_ConvNoMask_fat","ConvNoMask","SK","fat","fat",1,"",NA
"328","L1","SK_word_ConvNoMask_feet","ConvNoMask","SK","feet","eat",0,"",NA
"329","L1","SK_word_ConvNoMask_fit","ConvNoMask","SK","fit","sit",0,"",NA
"330","L1","SK_word_ConvNoMask_gap","ConvNoMask","SK","gap","gap",1,"",NA
"331","L1","SK_word_ConvNoMask_heat","ConvNoMask","SK","heat","heat",1,"",NA
"332","L1","SK_word_ConvNoMask_hit","ConvNoMask","SK","hit","hit",1,"",NA
"333","L1","SK_word_ConvNoMask_hot","ConvNoMask","SK","hot","pot",0,"",NA
"334","L1","SK_word_ConvNoMask_it","ConvNoMask","SK","it","it",1,"",NA
"335","L1","SK_word_ConvNoMask_keen","ConvNoMask","SK","keen","keen",1,"",NA
"336","L1","SK_word_ConvNoMask_knot","ConvNoMask","SK","knot","not",1,"",NA
"337","L1","SK_word_ConvNoMask_mad","ConvNoMask","SK","mad","mad",1,"",NA
"338","L1","SK_word_ConvNoMask_neat","ConvNoMask","SK","neat","meat",0,"",NA
"339","L1","SK_word_ConvNoMask_pad","ConvNoMask","SK","pad","pad",1,"",NA
"340","L1","SK_word_ConvNoMask_pat","ConvNoMask","SK","pat","had",0,"",NA
"341","L1","SK_word_ConvNoMask_sheep","ConvNoMask","SK","sheep","heat",0,"",NA
"342","L1","SK_word_ConvNoMask_ship","ConvNoMask","SK","ship","ship",1,"",NA
"343","L1","SK_word_ConvNoMask_shy","ConvNoMask","SK","shy","shy",1,"",NA
"344","L1","SK_word_ConvNoMask_sigh","ConvNoMask","SK","sigh","shy",0,"",NA
"345","L1","SK_word_ConvNoMask_sip","ConvNoMask","SK","sip","sit",0,"",NA
"346","L1","SK_word_ConvNoMask_tan","ConvNoMask","SK","tan","tan",1,"",NA
"347","L1","SK_word_ConvNoMask_teen","ConvNoMask","SK","teen","team",0,"",NA
"348","L1","SK_word_ConvNoMask_ten","ConvNoMask","SK","ten","pen",0,"",NA
"349","L1","SK_word_ConvNoMask_tip","ConvNoMask","SK","tip","tip",1,"",NA
"350","L1","SK_word_ConvNoMask_tot","ConvNoMask","SK","tot","talk",0,"",NA
"351","L1","SK_word_ConvNoMask_vat","ConvNoMask","SK","vat","sad",0,"",NA
"352","L10","DH_word_ClearMask_back","ClearMask","DH","back","back",1,"",NA
"353","L10","DH_word_ClearMask_bag","ClearMask","DH","bag","bag",1,"",NA
"354","L10","DH_word_ClearMask_bat","ClearMask","DH","bat","that",0,"",NA
"355","L10","DH_word_ClearMask_beat","ClearMask","DH","beat","eat",0,"",NA
"356","L10","DH_word_ClearMask_book","ClearMask","DH","book","books",1,"",NA
"357","L10","DH_word_ClearMask_boot","ClearMask","DH","boot","boot",1,"",NA
"358","L10","DH_word_ClearMask_cab","ClearMask","DH","cab","hab",0,"",NA
"359","L10","DH_word_ClearMask_can","ClearMask","DH","can","hands",0,"",NA
"360","L10","DH_word_ClearMask_cap","ClearMask","DH","cap","calf",0,"",NA
"361","L10","DH_word_ClearMask_chai","ClearMask","DH","chai","eye",0,"",NA
"362","L10","DH_word_ClearMask_cheap","ClearMask","DH","cheap","cheap",1,"",NA
"363","L10","DH_word_ClearMask_chip","ClearMask","DH","chip","shift",0,"",NA
"364","L10","DH_word_ClearMask_dot","ClearMask","DH","dot","dock",0,"",NA
"365","L10","DH_word_ClearMask_eat","ClearMask","DH","eat","eat",1,"",NA
"366","L10","DH_word_ClearMask_fat","ClearMask","DH","fat","fat",1,"",NA
"367","L10","DH_word_ClearMask_feet","ClearMask","DH","feet","feet",1,"",NA
"368","L10","DH_word_ClearMask_fit","ClearMask","DH","fit","fish",0,"",NA
"369","L10","DH_word_ClearMask_gap","ClearMask","DH","gap","gasp",0,"",NA
"370","L10","DH_word_ClearMask_heat","ClearMask","DH","heat","heat",1,"",NA
"371","L10","DH_word_ClearMask_hit","ClearMask","DH","hit","it",0,"",NA
"372","L10","DH_word_ClearMask_hot","ClearMask","DH","hot","ought",0,"",NA
"373","L10","DH_word_ClearMask_it","ClearMask","DH","it","it",1,"",NA
"374","L10","DH_word_ClearMask_keen","ClearMask","DH","keen","queen",0,"",NA
"375","L10","DH_word_ClearMask_knot","ClearMask","DH","knot","not",1,"",NA
"376","L10","DH_word_ClearMask_mad","ClearMask","DH","mad","mad",1,"",NA
"377","L10","DH_word_ClearMask_neat","ClearMask","DH","neat","neat",1,"",NA
"378","L10","DH_word_ClearMask_pad","ClearMask","DH","pad","add",0,"",NA
"379","L10","DH_word_ClearMask_pat","ClearMask","DH","pat","pat",1,"",NA
"380","L10","DH_word_ClearMask_sheep","ClearMask","DH","sheep","sheep",1,"",NA
"381","L10","DH_word_ClearMask_ship","ClearMask","DH","ship","shift",0,"",NA
"382","L10","DH_word_ClearMask_shy","ClearMask","DH","shy","shy",1,"",NA
"383","L10","DH_word_ClearMask_sigh","ClearMask","DH","sigh","sigh",1,"",NA
"384","L10","DH_word_ClearMask_sip","ClearMask","DH","sip","thick",0,"",NA
"385","L10","DH_word_ClearMask_tan","ClearMask","DH","tan","hand",0,"",NA
"386","L10","DH_word_ClearMask_teen","ClearMask","DH","teen","teen",1,"",NA
"387","L10","DH_word_ClearMask_ten","ClearMask","DH","ten","pen",0,"",NA
"388","L10","DH_word_ClearMask_tip","ClearMask","DH","tip","hit",0,"",NA
"389","L10","DH_word_ClearMask_tot","ClearMask","DH","tot","taught",1,"",NA
"390","L10","DH_word_ClearMask_vat","ClearMask","DH","vat","that",0,"",NA
"391","L10","DH_word_ConvMask_back","ConvMask","DH","back","fast",0,"",NA
"392","L10","DH_word_ConvMask_bag","ConvMask","DH","bag","bag",1,"",NA
"393","L10","DH_word_ConvMask_bat","ConvMask","DH","bat","back",0,"",NA
"394","L10","DH_word_ConvMask_beat","ConvMask","DH","beat","eat",0,"",NA
"395","L10","DH_word_ConvMask_book","ConvMask","DH","book","book",1,"",NA
"396","L10","DH_word_ConvMask_boot","ConvMask","DH","boot","speech",0,"",NA
"397","L10","DH_word_ConvMask_cab","ConvMask","DH","cab","cow",0,"",NA
"398","L10","DH_word_ConvMask_can","ConvMask","DH","can","and",0,"",NA
"399","L10","DH_word_ConvMask_cap","ConvMask","DH","cap","calf",0,"",NA
"400","L10","DH_word_ConvMask_chai","ConvMask","DH","chai","chi",1,"",NA
"401","L10","DH_word_ConvMask_cheap","ConvMask","DH","cheap","eat",0,"",NA
"402","L10","DH_word_ConvMask_chip","ConvMask","DH","chip","it",0,"",NA
"403","L10","DH_word_ConvMask_dot","ConvMask","DH","dot","dot",1,"",NA
"404","L10","DH_word_ConvMask_eat","ConvMask","DH","eat","feet",0,"",NA
"405","L10","DH_word_ConvMask_fat","ConvMask","DH","fat","that",0,"",NA
"406","L10","DH_word_ConvMask_feet","ConvMask","DH","feet","feet",1,"",NA
"407","L10","DH_word_ConvMask_fit","ConvMask","DH","fit","fit",1,"",NA
"408","L10","DH_word_ConvMask_gap","ConvMask","DH","gap","gap",1,"",NA
"409","L10","DH_word_ConvMask_heat","ConvMask","DH","heat","eat",0,"",NA
"410","L10","DH_word_ConvMask_hit","ConvMask","DH","hit","it",0,"",NA
"411","L10","DH_word_ConvMask_hot","ConvMask","DH","hot","och",0,"",NA
"412","L10","DH_word_ConvMask_it","ConvMask","DH","it","it",1,"",NA
"413","L10","DH_word_ConvMask_keen","ConvMask","DH","keen","teen",0,"",NA
"414","L10","DH_word_ConvMask_knot","ConvMask","DH","knot","not",1,"",NA
"415","L10","DH_word_ConvMask_mad","ConvMask","DH","mad","mad",1,"",NA
"416","L10","DH_word_ConvMask_neat","ConvMask","DH","neat","neat",1,"",NA
"417","L10","DH_word_ConvMask_pad","ConvMask","DH","pad","tum",0,"",NA
"418","L10","DH_word_ConvMask_pat","ConvMask","DH","pat","tat",0,"",NA
"419","L10","DH_word_ConvMask_sheep","ConvMask","DH","sheep","cheap",0,"",NA
"420","L10","DH_word_ConvMask_ship","ConvMask","DH","ship","fish",0,"",NA
"421","L10","DH_word_ConvMask_shy","ConvMask","DH","shy","shy",1,"",NA
"422","L10","DH_word_ConvMask_sigh","ConvMask","DH","sigh","sod",0,"",NA
"423","L10","DH_word_ConvMask_sip","ConvMask","DH","sip","sip",1,"",NA
"424","L10","DH_word_ConvMask_tan","ConvMask","DH","tan","ham",0,"",NA
"425","L10","DH_word_ConvMask_teen","ConvMask","DH","teen","teen",1,"",NA
"426","L10","DH_word_ConvMask_ten","ConvMask","DH","ten","pen",0,"",NA
"427","L10","DH_word_ConvMask_tip","ConvMask","DH","tip","fib",0,"",NA
"428","L10","DH_word_ConvMask_tot","ConvMask","DH","tot","taught",1,"",NA
"429","L10","DH_word_ConvMask_vat","ConvMask","DH","vat","fat",0,"",NA
"430","L10","DH_word_ConvNoMask_back","ConvNoMask","DH","back","fax",0,"",NA
"431","L10","DH_word_ConvNoMask_bag","ConvNoMask","DH","bag","bag",1,"",NA
"432","L10","DH_word_ConvNoMask_bat","ConvNoMask","DH","bat","bass",0,"",NA
"433","L10","DH_word_ConvNoMask_beat","ConvNoMask","DH","beat","feet",0,"",NA
"434","L10","DH_word_ConvNoMask_book","ConvNoMask","DH","book","book",1,"",NA
"435","L10","DH_word_ConvNoMask_boot","ConvNoMask","DH","boot","deep",0,"",NA
"436","L10","DH_word_ConvNoMask_cab","ConvNoMask","DH","cab","cab",1,"",NA
"437","L10","DH_word_ConvNoMask_can","ConvNoMask","DH","can","tan",0,"",NA
"438","L10","DH_word_ConvNoMask_cap","ConvNoMask","DH","cap","calf",0,"",NA
"439","L10","DH_word_ConvNoMask_chai","ConvNoMask","DH","chai","chi",1,"try",0
"440","L10","DH_word_ConvNoMask_cheap","ConvNoMask","DH","cheap","cheese",0,"",NA
"441","L10","DH_word_ConvNoMask_chip","ConvNoMask","DH","chip","chip",1,"",NA
"442","L10","DH_word_ConvNoMask_dot","ConvNoMask","DH","dot","dog",0,"",NA
"443","L10","DH_word_ConvNoMask_eat","ConvNoMask","DH","eat","eat",1,"",NA
"444","L10","DH_word_ConvNoMask_fat","ConvNoMask","DH","fat","batch",0,"",NA
"445","L10","DH_word_ConvNoMask_feet","ConvNoMask","DH","feet","feet",1,"",NA
"446","L10","DH_word_ConvNoMask_fit","ConvNoMask","DH","fit","fit",1,"",NA
"447","L10","DH_word_ConvNoMask_gap","ConvNoMask","DH","gap","gaf",0,"",NA
"448","L10","DH_word_ConvNoMask_heat","ConvNoMask","DH","heat","heep",0,"",NA
"449","L10","DH_word_ConvNoMask_hit","ConvNoMask","DH","hit","itch",0,"",NA
"450","L10","DH_word_ConvNoMask_hot","ConvNoMask","DH","hot","ought",0,"",NA
"451","L10","DH_word_ConvNoMask_it","ConvNoMask","DH","it","itch",0,"",NA
"452","L10","DH_word_ConvNoMask_keen","ConvNoMask","DH","keen","mu",0,"",NA
"453","L10","DH_word_ConvNoMask_knot","ConvNoMask","DH","knot","knot",1,"",NA
"454","L10","DH_word_ConvNoMask_mad","ConvNoMask","DH","mad","mad",1,"",NA
"455","L10","DH_word_ConvNoMask_neat","ConvNoMask","DH","neat","neat",1,"",NA
"456","L10","DH_word_ConvNoMask_pad","ConvNoMask","DH","pad","add",0,"",NA
"457","L10","DH_word_ConvNoMask_pat","ConvNoMask","DH","pat","pat",1,"",NA
"458","L10","DH_word_ConvNoMask_sheep","ConvNoMask","DH","sheep","sheet",0,"",NA
"459","L10","DH_word_ConvNoMask_ship","ConvNoMask","DH","ship","chick",0,"",NA
"460","L10","DH_word_ConvNoMask_shy","ConvNoMask","DH","shy","shy",1,"",NA
"461","L10","DH_word_ConvNoMask_sigh","ConvNoMask","DH","sigh","sigh",1,"",NA
"462","L10","DH_word_ConvNoMask_sip","ConvNoMask","DH","sip","fifth",0,"",NA
"463","L10","DH_word_ConvNoMask_tan","ConvNoMask","DH","tan","hand",0,"",NA
"464","L10","DH_word_ConvNoMask_teen","ConvNoMask","DH","teen","teen",1,"",NA
"465","L10","DH_word_ConvNoMask_ten","ConvNoMask","DH","ten","end",0,"",NA
"466","L10","DH_word_ConvNoMask_tip","ConvNoMask","DH","tip","tip",1,"",NA
"467","L10","DH_word_ConvNoMask_tot","ConvNoMask","DH","tot","odd",0,"",NA
"468","L10","DH_word_ConvNoMask_vat","ConvNoMask","DH","vat","raft",0,"",NA
"469","L10","MS_word_ClearMask_back","ClearMask","MS","back","back",1,"",NA
"470","L10","MS_word_ClearMask_bag","ClearMask","MS","bag","bag",1,"",NA
"471","L10","MS_word_ClearMask_bat","ClearMask","MS","bat","that",0,"",NA
"472","L10","MS_word_ClearMask_beat","ClearMask","MS","beat","beat",1,"",NA
"473","L10","MS_word_ClearMask_book","ClearMask","MS","book","book",1,"",NA
"474","L10","MS_word_ClearMask_boot","ClearMask","MS","boot","boot",1,"",NA
"475","L10","MS_word_ClearMask_cab","ClearMask","MS","cab","cab",1,"",NA
"476","L10","MS_word_ClearMask_can","ClearMask","MS","can","can't",0,"",NA
"477","L10","MS_word_ClearMask_cap","ClearMask","MS","cap","cap",1,"",NA
"478","L10","MS_word_ClearMask_chai","ClearMask","MS","chai","chia",1,"",NA
"479","L10","MS_word_ClearMask_cheap","ClearMask","MS","cheap","cheek",0,"",NA
"480","L10","MS_word_ClearMask_chip","ClearMask","MS","chip","chip",1,"",NA
"481","L10","MS_word_ClearMask_dot","ClearMask","MS","dot","dot",1,"",NA
"482","L10","MS_word_ClearMask_eat","ClearMask","MS","eat","heat",0,"",NA
"483","L10","MS_word_ClearMask_fat","ClearMask","MS","fat","bat",0,"",NA
"484","L10","MS_word_ClearMask_feet","ClearMask","MS","feet","beat",0,"",NA
"485","L10","MS_word_ClearMask_fit","ClearMask","MS","fit","it",0,"",NA
"486","L10","MS_word_ClearMask_gap","ClearMask","MS","gap","gap",1,"",NA
"487","L10","MS_word_ClearMask_heat","ClearMask","MS","heat","heat",1,"",NA
"488","L10","MS_word_ClearMask_hit","ClearMask","MS","hit","it",0,"",NA
"489","L10","MS_word_ClearMask_hot","ClearMask","MS","hot","hot",1,"",NA
"490","L10","MS_word_ClearMask_it","ClearMask","MS","it","it",1,"",NA
"491","L10","MS_word_ClearMask_keen","ClearMask","MS","keen","peed",0,"",NA
"492","L10","MS_word_ClearMask_knot","ClearMask","MS","knot","not",1,"",NA
"493","L10","MS_word_ClearMask_mad","ClearMask","MS","mad","mad",1,"",NA
"494","L10","MS_word_ClearMask_neat","ClearMask","MS","neat","neat",1,"",NA
"495","L10","MS_word_ClearMask_pad","ClearMask","MS","pad","had",0,"",NA
"496","L10","MS_word_ClearMask_pat","ClearMask","MS","pat","patch",0,"",NA
"497","L10","MS_word_ClearMask_sheep","ClearMask","MS","sheep","sheesh",0,"",NA
"498","L10","MS_word_ClearMask_ship","ClearMask","MS","ship","ship",1,"",NA
"499","L10","MS_word_ClearMask_shy","ClearMask","MS","shy","shy",1,"",NA
"500","L10","MS_word_ClearMask_sigh","ClearMask","MS","sigh","sign",0,"",NA
"501","L10","MS_word_ClearMask_sip","ClearMask","MS","sip","sip",1,"",NA
"502","L10","MS_word_ClearMask_tan","ClearMask","MS","tan","tan",1,"",NA
"503","L10","MS_word_ClearMask_teen","ClearMask","MS","teen","teen",1,"",NA
"504","L10","MS_word_ClearMask_ten","ClearMask","MS","ten","ten",1,"",NA
"505","L10","MS_word_ClearMask_tip","ClearMask","MS","tip","tip",1,"",NA
"506","L10","MS_word_ClearMask_tot","ClearMask","MS","tot","talk",0,"",NA
"507","L10","MS_word_ClearMask_vat","ClearMask","MS","vat","that",0,"",NA
"508","L10","MS_word_ConvMask_back","ConvMask","MS","back","cast",0,"",NA
"509","L10","MS_word_ConvMask_bag","ConvMask","MS","bag","fagg",0,"",NA
"510","L10","MS_word_ConvMask_bat","ConvMask","MS","bat","fat",0,"",NA
"511","L10","MS_word_ConvMask_beat","ConvMask","MS","beat","beat",1,"",NA
"512","L10","MS_word_ConvMask_book","ConvMask","MS","book","book",1,"",NA
"513","L10","MS_word_ConvMask_boot","ConvMask","MS","boot","booth",0,"",NA
"514","L10","MS_word_ConvMask_cab","ConvMask","MS","cab","cab",1,"",NA
"515","L10","MS_word_ConvMask_can","ConvMask","MS","can","can't",0,"",NA
"516","L10","MS_word_ConvMask_cap","ConvMask","MS","cap","hap",0,"",NA
"517","L10","MS_word_ConvMask_chai","ConvMask","MS","chai","chigh",1,"",NA
"518","L10","MS_word_ConvMask_cheap","ConvMask","MS","cheap","cheap",1,"",NA
"519","L10","MS_word_ConvMask_chip","ConvMask","MS","chip","chip",1,"",NA
"520","L10","MS_word_ConvMask_dot","ConvMask","MS","dot","dot",1,"",NA
"521","L10","MS_word_ConvMask_eat","ConvMask","MS","eat","eat",1,"",NA
"522","L10","MS_word_ConvMask_fat","ConvMask","MS","fat","fad",0,"",NA
"523","L10","MS_word_ConvMask_feet","ConvMask","MS","feet","feet",1,"",NA
"524","L10","MS_word_ConvMask_fit","ConvMask","MS","fit","fit",1,"",NA
"525","L10","MS_word_ConvMask_gap","ConvMask","MS","gap","gap",1,"",NA
"526","L10","MS_word_ConvMask_heat","ConvMask","MS","heat","eat",0,"",NA
"527","L10","MS_word_ConvMask_hit","ConvMask","MS","hit","it",0,"",NA
"528","L10","MS_word_ConvMask_hot","ConvMask","MS","hot","pot",0,"",NA
"529","L10","MS_word_ConvMask_it","ConvMask","MS","it","it",1,"",NA
"530","L10","MS_word_ConvMask_keen","ConvMask","MS","keen","heem",0,"",NA
"531","L10","MS_word_ConvMask_knot","ConvMask","MS","knot","knock",0,"",NA
"532","L10","MS_word_ConvMask_mad","ConvMask","MS","mad","mad",1,"",NA
"533","L10","MS_word_ConvMask_neat","ConvMask","MS","neat","ee",0,"",NA
"534","L10","MS_word_ConvMask_pad","ConvMask","MS","pad","had",0,"",NA
"535","L10","MS_word_ConvMask_pat","ConvMask","MS","pat","pad",0,"",NA
"536","L10","MS_word_ConvMask_sheep","ConvMask","MS","sheep","sheep",1,"",NA
"537","L10","MS_word_ConvMask_ship","ConvMask","MS","ship","chip",0,"",NA
"538","L10","MS_word_ConvMask_shy","ConvMask","MS","shy","shy",1,"",NA
"539","L10","MS_word_ConvMask_sigh","ConvMask","MS","sigh","sigh",1,"",NA
"540","L10","MS_word_ConvMask_sip","ConvMask","MS","sip","sip",1,"",NA
"541","L10","MS_word_ConvMask_tan","ConvMask","MS","tan","tan",1,"",NA
"542","L10","MS_word_ConvMask_teen","ConvMask","MS","teen","teen",1,"",NA
"543","L10","MS_word_ConvMask_ten","ConvMask","MS","ten","tent",0,"",NA
"544","L10","MS_word_ConvMask_tip","ConvMask","MS","tip","tip",1,"",NA
"545","L10","MS_word_ConvMask_tot","ConvMask","MS","tot","talk",0,"",NA
"546","L10","MS_word_ConvMask_vat","ConvMask","MS","vat","fast",0,"",NA
"547","L10","MS_word_ConvNoMask_back","ConvNoMask","MS","back","that",0,"",NA
"548","L10","MS_word_ConvNoMask_bag","ConvNoMask","MS","bag","fagg",0,"",NA
"549","L10","MS_word_ConvNoMask_bat","ConvNoMask","MS","bat","that",0,"",NA
"550","L10","MS_word_ConvNoMask_beat","ConvNoMask","MS","beat","feet",0,"beat",1
"551","L10","MS_word_ConvNoMask_book","ConvNoMask","MS","book","book",1,"",NA
"552","L10","MS_word_ConvNoMask_boot","ConvNoMask","MS","boot","food",0,"",NA
"553","L10","MS_word_ConvNoMask_cab","ConvNoMask","MS","cab","calve",0,"",NA
"554","L10","MS_word_ConvNoMask_can","ConvNoMask","MS","can","can",1,"",NA
"555","L10","MS_word_ConvNoMask_cap","ConvNoMask","MS","cap","calf",0,"",NA
"556","L10","MS_word_ConvNoMask_chai","ConvNoMask","MS","chai","chia",1,"",NA
"557","L10","MS_word_ConvNoMask_cheap","ConvNoMask","MS","cheap","cheap",1,"",NA
"558","L10","MS_word_ConvNoMask_chip","ConvNoMask","MS","chip","chip",1,"",NA
"559","L10","MS_word_ConvNoMask_dot","ConvNoMask","MS","dot","dot",1,"",NA
"560","L10","MS_word_ConvNoMask_eat","ConvNoMask","MS","eat","e",0,"",NA
"561","L10","MS_word_ConvNoMask_fat","ConvNoMask","MS","fat","fat",1,"",NA
"562","L10","MS_word_ConvNoMask_feet","ConvNoMask","MS","feet","eat",0,"",NA
"563","L10","MS_word_ConvNoMask_fit","ConvNoMask","MS","fit","fit",1,"",NA
"564","L10","MS_word_ConvNoMask_gap","ConvNoMask","MS","gap","guess",0,"",NA
"565","L10","MS_word_ConvNoMask_heat","ConvNoMask","MS","heat","eat",0,"",NA
"566","L10","MS_word_ConvNoMask_hit","ConvNoMask","MS","hit","it",0,"",NA
"567","L10","MS_word_ConvNoMask_hot","ConvNoMask","MS","hot","hot",1,"",NA
"568","L10","MS_word_ConvNoMask_it","ConvNoMask","MS","it","it",1,"",NA
"569","L10","MS_word_ConvNoMask_keen","ConvNoMask","MS","keen","heave",0,"",NA
"570","L10","MS_word_ConvNoMask_knot","ConvNoMask","MS","knot","not",1,"",NA
"571","L10","MS_word_ConvNoMask_mad","ConvNoMask","MS","mad","mad",1,"",NA
"572","L10","MS_word_ConvNoMask_neat","ConvNoMask","MS","neat","neat",1,"",NA
"573","L10","MS_word_ConvNoMask_pad","ConvNoMask","MS","pad","had",0,"",NA
"574","L10","MS_word_ConvNoMask_pat","ConvNoMask","MS","pat","tat",0,"",NA
"575","L10","MS_word_ConvNoMask_sheep","ConvNoMask","MS","sheep","sheep",1,"",NA
"576","L10","MS_word_ConvNoMask_ship","ConvNoMask","MS","ship","shift",0,"",NA
"577","L10","MS_word_ConvNoMask_shy","ConvNoMask","MS","shy","chia",0,"",NA
"578","L10","MS_word_ConvNoMask_sigh","ConvNoMask","MS","sigh","sigh",1,"",NA
"579","L10","MS_word_ConvNoMask_sip","ConvNoMask","MS","sip","sip",1,"",NA
"580","L10","MS_word_ConvNoMask_tan","ConvNoMask","MS","tan","hand",0,"",NA
"581","L10","MS_word_ConvNoMask_teen","ConvNoMask","MS","teen","teen",1,"",NA
"582","L10","MS_word_ConvNoMask_ten","ConvNoMask","MS","ten","ten",1,"",NA
"583","L10","MS_word_ConvNoMask_tip","ConvNoMask","MS","tip","tip",1,"",NA
"584","L10","MS_word_ConvNoMask_tot","ConvNoMask","MS","tot","taut",1,"",NA
"585","L10","MS_word_ConvNoMask_vat","ConvNoMask","MS","vat","that",0,"",NA
"586","L10","PB_word_ClearMask_back","ClearMask","PB","back","back",1,"",NA
"587","L10","PB_word_ClearMask_bag","ClearMask","PB","bag","bag",1,"",NA
"588","L10","PB_word_ClearMask_bat","ClearMask","PB","bat","bat",1,"",NA
"589","L10","PB_word_ClearMask_beat","ClearMask","PB","beat","beat",1,"",NA
"590","L10","PB_word_ClearMask_book","ClearMask","PB","book","book",1,"",NA
"591","L10","PB_word_ClearMask_boot","ClearMask","PB","boot","boot",1,"",NA
"592","L10","PB_word_ClearMask_cab","ClearMask","PB","cab","cab",1,"",NA
"593","L10","PB_word_ClearMask_can","ClearMask","PB","can","pan",0,"",NA
"594","L10","PB_word_ClearMask_cap","ClearMask","PB","cap","hat",0,"",NA
"595","L10","PB_word_ClearMask_chai","ClearMask","PB","chai","try",0,"",NA
"596","L10","PB_word_ClearMask_cheap","ClearMask","PB","cheap","cheap",1,"",NA
"597","L10","PB_word_ClearMask_chip","ClearMask","PB","chip","chip",1,"",NA
"598","L10","PB_word_ClearMask_dot","ClearMask","PB","dot","dot",1,"",NA
"599","L10","PB_word_ClearMask_eat","ClearMask","PB","eat","eat",1,"",NA
"600","L10","PB_word_ClearMask_fat","ClearMask","PB","fat","fat",1,"",NA
"601","L10","PB_word_ClearMask_feet","ClearMask","PB","feet","feet",1,"",NA
"602","L10","PB_word_ClearMask_fit","ClearMask","PB","fit","fit",1,"",NA
"603","L10","PB_word_ClearMask_gap","ClearMask","PB","gap","caps",0,"",NA
"604","L10","PB_word_ClearMask_heat","ClearMask","PB","heat","heat",1,"",NA
"605","L10","PB_word_ClearMask_hit","ClearMask","PB","hit","hit",1,"",NA
"606","L10","PB_word_ClearMask_hot","ClearMask","PB","hot","hot",1,"",NA
"607","L10","PB_word_ClearMask_it","ClearMask","PB","it","it",1,"",NA
"608","L10","PB_word_ClearMask_keen","ClearMask","PB","keen","keen",1,"",NA
"609","L10","PB_word_ClearMask_knot","ClearMask","PB","knot","not",1,"",NA
"610","L10","PB_word_ClearMask_mad","ClearMask","PB","mad","mad",1,"",NA
"611","L10","PB_word_ClearMask_neat","ClearMask","PB","neat","meet",0,"",NA
